1102.7	-6.59728670875447e-11	6.21899647802644e-10	-1.2303770010484e-10	10.75
1102.8	-5.6866590547449e-11	6.26373745988275e-10	-1.45408191032992e-10	12.05
1102.9	-6.79882741467607e-11	6.21899647802644e-10	-1.11852454640763e-10	10.65
1103	-8.34289652160308e-11	6.04003255060122e-10	-1.2303770010484e-10	11.9
1103.1	-6.45159588234606e-11	6.21899647802644e-10	-1.29748847383285e-10	12.05
1103.2	-5.02072122427724e-11	6.33084893266721e-10	-1.45408191032992e-10	12.65
1103.3	-7.95185844518426e-11	6.04003255060122e-10	-1.40934092847362e-10	11.9
1103.4	-6.2047298738206e-11	6.21899647802644e-10	-1.40934092847362e-10	11.55
1103.5	-5.94521826100008e-11	6.21899647802644e-10	-1.52119338311438e-10	12.7
1103.6	-7.28909156585446e-11	6.10714402338568e-10	-1.40934092847362e-10	12.2
1103.7	-6.12825106670729e-11	6.26373745988275e-10	-1.2303770010484e-10	10.95
1103.8	-6.43054412544822e-11	6.21899647802644e-10	-1.29748847383285e-10	11.25
1103.9	-5.33218491735264e-11	6.33084893266721e-10	-1.29748847383285e-10	11.45
1104	-6.08631084599605e-11	6.21899647802644e-10	-1.45408191032992e-10	12.9
1104.1	-6.0833034521535e-11	6.21899647802644e-10	-1.45408191032992e-10	12.05
1104.2	-5.64455554094923e-11	6.26373745988275e-10	-1.45408191032992e-10	12.45
1104.3	-5.92115911025971e-11	6.21899647802644e-10	-1.52119338311438e-10	11.55
1104.4	-5.97445527654325e-11	6.26373745988275e-10	-1.29748847383285e-10	11.05
1104.5	-7.26202502127153e-11	6.10714402338568e-10	-1.40934092847362e-10	11.75
1104.6	-6.16864114771002e-11	6.21899647802644e-10	-1.40934092847362e-10	12.05
1104.7	-6.53713883190352e-11	6.21899647802644e-10	-1.2303770010484e-10	10.95
1104.8	-5.07129122386035e-11	6.33084893266721e-10	-1.40934092847362e-10	10.25
1104.9	-6.98904719555393e-11	6.10714402338568e-10	-1.52119338311438e-10	12.7
1105	-5.72018981999034e-11	6.26373745988275e-10	-1.40934092847362e-10	10.85
1105.1	-6.15360417849729e-11	6.21899647802644e-10	-1.40934092847362e-10	13.2
1105.2	-5.95039612580288e-11	6.26373745988275e-10	-1.29748847383285e-10	11.45
1105.3	-6.14758939081219e-11	6.21899647802644e-10	-1.40934092847362e-10	11.55
1105.4	-5.60846681483866e-11	6.26373745988275e-10	-1.45408191032992e-10	11.45
1105.5	-6.07411797754144e-11	6.26373745988275e-10	-1.2303770010484e-10	11.95
1105.6	-6.0711105836989e-11	6.26373745988275e-10	-1.2303770010484e-10	11.25
1105.7	-5.6991380630925e-11	6.26373745988275e-10	-1.40934092847362e-10	12.75
1105.8	-6.58936937269305e-11	6.21899647802644e-10	-1.18563601919209e-10	10.85
1105.9	-6.36738885475472e-11	6.21899647802644e-10	-1.29748847383285e-10	11.95
1106	-7.21691411363332e-11	6.10714402338568e-10	-1.40934092847362e-10	11.3
1106.1	-5.86702602109385e-11	6.21899647802644e-10	-1.52119338311438e-10	11.55
1106.2	-6.4920279242653e-11	6.21899647802644e-10	-1.2303770010484e-10	11.15
1106.3	-4.95215002858273e-11	6.37558991452351e-10	-1.2303770010484e-10	9.85
1106.4	-6.1317758700748e-11	6.26373745988275e-10	-1.18563601919209e-10	11.05
1106.5	-7.20187714442058e-11	6.10714402338568e-10	-1.40934092847362e-10	11.75
1106.6	-6.04103664527341e-11	6.26373745988275e-10	-1.2303770010484e-10	10.65
1106.7	-5.2479778897613e-11	6.33084893266721e-10	-1.29748847383285e-10	10.75
1106.8	-5.90227782432212e-11	6.26373745988275e-10	-1.29748847383285e-10	12.45
1106.9	-5.89927043047957e-11	6.26373745988275e-10	-1.29748847383285e-10	11.15
1107	-6.11373150701952e-11	6.26373745988275e-10	-1.18563601919209e-10	10.95
1107.1	-5.40226700194757e-11	6.26373745988275e-10	-1.52119338311438e-10	12.55
1107.2	-6.66950947944652e-11	6.21899647802644e-10	-1.11852454640763e-10	10.2
1107.3	-6.08744151396124e-11	6.21899647802644e-10	-1.40934092847362e-10	12.05
